,mtl_return,nifty_return,mtl_sharpe,nifty_sharpe,weeks
2023,0.43213626008641426,0.12306147921343213,3.181369009576838,1.682368166881398,26.0
2024,0.6144616808524372,0.10565935553750272,2.1852460852823676,0.3712404591324354,52.0
2025,-0.04895121455255558,0.09680587305637545,-0.5967046954285766,0.30486870216987716,52.0
2026,-0.1628418585509297,-0.11326678841544002,-1.9200954823963248,-1.658435648384242,37.0
